CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,age_generations,education_level,income_class,monthly_tele_spending_ratio,data_equip_voice_sum,credit_debt_actual,other_debt_actual,total_debt,voice_to_total_ratio,equipment_to_total_ratio,data_to_total_ratio,tv_watching_level
2625-GKYBHV-6VK,Southwest,medium,Female,54,15,Professional,No,9,No,42000,20.8,3.58176,5.15424,No,Unmarried,1,5,0,0,0,1,1,Own,Domestic,22700,23,Yes,Yes,AMEX,36,6,3001.7,No,71,107.7,2540.55,Yes,46.2,3202,Yes,Yes,47.7,3248.2,Yes,No,No,,No,No,No,No,Yes,25,Yes,Yes,No,Yes,Yes,Gen X,Some College,LowerMiddle,0.067161942,201.6,358176,515424,873600,0.53422619,0.229166667,0.236607143,High
7751-YUBERY-3UE,Southwest,large,Male,37,18,Sales,No,1,No,48000,3.6,0.476928,1.251072,No,Unmarried,1,4,0,0,4,0,1,Own,Foreign,22800,25,No,Yes,Disc,3,10,3809.6,No,9,7.35,17.15,No,0,0,No,No,0,0,Yes,Yes,No,,No,No,No,Yes,Yes,22,Yes,No,Yes,No,No,Millennials,Masters,LowerMiddle,0.001929336,7.35,47692.8,125107.2,172800,1,0,0,Medium
9455-WQIVOC-2F7,Southeast,very_small,Female,45,16,Professional,No,11,No,53000,2.9,0.564079,0.972921,No,Married,4,0,0,0,0,0,0,NA,NA,1000,35,No,Yes,Disc,23,4,1760.7,Yes,44,43.2,641.7,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,No,18,Yes,Yes,Yes,No,Yes,Gen X,Bachelors,LowerMiddle,0.024535696,43.2,56407.9,97292.1,153700,1,0,0,Medium
5901-KJGWAL-MWZ,Northeast,very_small,Male,50,17,Labor,No,17,No,97000,17.8,5.78411,11.48189,No,Married,3,16,0,2,0,1,2,Own,Domestic,54400,28,No,Yes,AMEX,25,7,9666.4,No,63,81.75,1732.1,Yes,67.85,4125.3,Yes,Yes,76.15,4494.9,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,19,Yes,Yes,No,No,Yes,Gen X,Bachelors,UpperMiddle,0.023354093,225.75,578411,1148189,1726600,0.362126246,0.30055371,0.337320044,Medium
4523-IIDSYM-ANC,West,medium,Male,57,12,Crafts,No,20,No,99000,11.9,2.580039,9.200961,No,Married,2,6,0,0,0,1,2,Own,Foreign,39500,28,No,Yes,Visa,34,6,1651.2,Yes,70,49.65,1209.8,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,21,Yes,Yes,No,No,No,Gen X,Professional or Doctorate,UpperMiddle,0.030069041,49.65,258003.9,920096.1,1178100,1,0,0,Medium
6060-LKJICZ-JEM,Midwest,medium,Male,18,13,Sales,No,0,No,12000,17.2,1.422096,0.641904,Yes,Unmarried,1,0,0,0,0,1,1,Own,Foreign,5700,21,No,No,Visa,0,8,2753.4,Yes,10,19.35,55.3,No,0,0,No,No,0,0,Yes,No,No,No,No,Yes,No,No,No,19,No,No,No,No,Yes,Gen Z,Some College,LowerClass,0.007027675,19.35,142209.6,64190.4,206400,1,0,0,Medium
1196-GAUURS-3CL,Midwest,medium,Male,46,14,Professional,No,11,No,113000,7.8,3.358134,5.455866,No,Unmarried,1,2,0,0,2,1,5,Own,Foreign,38000,23,No,Yes,AMEX,10,16,3933.2,Yes,31,27.45,296.2,Yes,30.95,887.9,No,No,0,0,Yes,No,No,,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No,Gen X,Some College,UpperMiddle,0.014847961,58.4,335813.4,545586.6,881400,0.470034247,0.529965753,0,Medium
3657-ZNSIXZ-A02,Southeast,very_small,Female,78,12,Labor,No,38,Yes,9000,4.1,0.101106,0.267894,No,Unmarried,1,2,0,2,0,1,2,Lease,Domestic,4100,24,Yes,Yes,Visa,29,3,329,Yes,58,54.3,1126.4,No,0,0,Yes,No,0,0,Yes,No,No,No,Yes,Yes,No,Yes,No,20,No,Yes,No,No,No,Boomers,Professional or Doctorate,LowerClass,0.165045593,54.3,10110.6,26789.4,36900,1,0,0,Medium
2551-GFSNZU-HAE,Southeast,large,Male,28,17,Sales,No,0,No,34000,1.5,0.18258,0.32742,Yes,Married,6,2,2,0,0,0,2,Own,Foreign,22900,21,Yes,Yes,AMEX,10,12,2000.7,Yes,25,32.85,294.6,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,21,Yes,No,No,No,No,Millennials,Bachelors,LowerMiddle,0.016419253,32.85,18258,32742,51000,1,0,0,Medium
5173-GGPXIF-Q5D,Southwest,very_small,Male,20,12,Professional,No,1,No,14000,32.9,1.782522,2.823478,Yes,Unmarried,4,4,0,0,0,1,3,Own,Domestic,2600,28,Yes,Yes,Mast,2,6,725.2,Yes,22,34.95,248.65,No,0,0,Yes,No,0,0,No,No,No,No,No,No,Yes,Yes,No,14,Yes,No,No,No,No,Gen Z,Professional or Doctorate,LowerClass,0.048193602,34.95,178252.2,282347.8,460600,1,0,0,Medium
6495-JTWSUN-4IL,Southwest,small,Male,65,16,Service,No,23,Yes,18000,6.7,0.100098,1.105902,No,Married,2,2,2,0,0,0,1,Lease,Domestic,11400,32,Yes,No,Mast,33,11,1364.2,No,70,49.95,1204.55,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,No,Yes,No,20,No,No,No,No,Yes,Boomers,Bachelors,LowerClass,0.036614866,49.95,10009.8,110590.2,120600,1,0,0,Medium
5622-IVRSCE-OF8,West,very_large,Female,57,19,Sales,No,0,No,26000,4.7,0.468026,0.753974,No,Married,2,0,0,0,0,1,1,Own,Domestic,16000,21,Yes,No,Disc,17,12,4022.5,No,38,23.1,301.6,Yes,30.95,1189.85,Yes,Yes,25,905.9,Yes,Yes,No,,No,Yes,No,Yes,Yes,26,Yes,Yes,Yes,No,Yes,Gen X,Masters,LowerClass,0.019651958,79.05,46802.6,75397.4,122200,0.292220114,0.391524352,0.316255534,High
2902-MXSULL-QQY,Midwest,very_large,Female,59,17,Sales,No,5,No,46000,14.3,2.723292,3.854708,No,Married,2,6,0,0,0,0,2,Own,Domestic,22200,24,No,No,AMEX,9,3,1570.6,Yes,11,28.95,123.2,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,No,No,20,No,No,No,No,Yes,Gen X,Bachelors,LowerMiddle,0.018432446,28.95,272329.2,385470.8,657800,1,0,0,Medium
4628-JAFKRH-KX3,Southeast,small,Male,57,18,Professional,No,10,No,92000,11.6,2.1344,8.5376,No,Unmarried,2,0,0,0,0,1,1,Own,Foreign,58200,22,No,Yes,AMEX,9,14,15183.3,Yes,19,15.9,89.75,No,0,0,No,No,0,0,Yes,No,No,No,Yes,Yes,Yes,No,No,22,No,Yes,No,No,No,Gen X,Masters,MiddleClass,0.001047203,15.9,213440,853760,1067200,1,0,0,Medium
4965-JBQTXL-X2C,Southeast,medium,Female,19,14,Sales,No,0,No,14000,3.1,0.15841,0.27559,No,Married,3,0,0,0,0,1,3,Own,Domestic,8900,28,No,No,Visa,1,5,1158.4,Yes,7,13.95,26.2,No,0,0,No,No,0,0,No,No,No,,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,Gen Z,Some College,LowerClass,0.012042472,13.95,15841,27559,43400,1,0,0,Medium
8485-MQGPZC-SMF,Northeast,large,Female,21,16,Sales,No,0,No,34000,21,0.73542,6.40458,Yes,Married,3,4,1,0,0,1,2,Own,Foreign,19300,25,No,Yes,AMEX,3,10,4265.1,No,20,14.1,108.05,No,0,0,Yes,Yes,30.25,592.75,No,No,Yes,No,Yes,Yes,No,Yes,Yes,27,Yes,Yes,Yes,Yes,No,Gen Z,Bachelors,LowerMiddle,0.010398349,44.35,73542,640458,714000,0.317925592,0,0.682074408,High
4701-RYFQNE-JMD,Midwest,large,Male,60,21,Professional,No,14,No,158000,10.9,7.66379,9.55821,No,Unmarried,1,1,1,0,0,0,1,Own,Domestic,85700,17,No,No,Disc,24,8,3094.4,No,57,52.8,1005.85,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,Yes,16,Yes,Yes,No,No,Yes,Boomers,Professional or Doctorate,UpperClass,0.017063082,52.8,766379,955821,1722200,1,0,0,Medium
4694-EIJDQG-FT4,Midwest,small,Female,46,16,Service,No,12,No,84000,5,0.3654,3.8346,No,Unmarried,1,4,0,1,0,0,1,Own,Foreign,43300,30,No,Yes,Disc,11,9,4774.8,No,34,39.6,438.15,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,No,Yes,18,Yes,No,Yes,No,No,Gen X,Bachelors,MiddleClass,0.008293541,39.6,36540,383460,420000,1,0,0,Medium
3477-CTHOBG-VL2,Southeast,large,Female,68,16,Sales,No,9,No,51000,4.5,1.310445,0.984555,No,Unmarried,1,12,2,1,0,1,0,NA,NA,1000,22,No,No,Mast,3,5,1062.2,No,2,15,16.2,No,0,0,No,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,26,Yes,No,No,No,No,Boomers,Bachelors,LowerMiddle,0.014121634,15,131044.5,98455.5,229500,1,0,0,High
3820-FTKKWP-LH9,Southeast,very_large,Female,18,13,Crafts,No,0,No,15000,10.1,0.47571,1.03929,Yes,Unmarried,1,0,0,0,0,0,0,NA,NA,1000,19,No,No,Mast,0,5,980.8,Yes,9,10.2,27.2,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,18,No,No,No,No,No,Gen Z,Some College,LowerClass,0.010399674,10.2,47571,103929,151500,1,0,0,Medium
2622-QMMTOD-I14,Southeast,large,Male,31,13,Crafts,No,6,No,27000,9.5,1.18503,1.37997,No,Unmarried,1,5,0,1,0,0,2,Lease,Foreign,10700,12,No,No,Disc,5,10,2315.6,No,17,22.5,135.35,Yes,29.9,453.25,No,No,0,0,No,No,No,,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No,Millennials,Some College,LowerClass,0.022629124,52.4,118503,137997,256500,0.429389313,0.570610687,0,Medium
2173-PGDSCF-871,Northeast,large,Female,33,9,Service,No,8,No,32000,12.6,0.286272,3.745728,Yes,Married,4,0,0,0,0,1,1,Own,Foreign,17100,22,No,No,Mast,15,11,4197,No,61,38.55,770.25,No,0,0,Yes,No,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,15,No,No,Yes,No,No,Millennials,Less Than High School,LowerMiddle,0.009185132,38.55,28627.2,374572.8,403200,1,0,0,Medium
9320-MBBQEY-3EF,Northeast,small,Female,57,18,Sales,No,9,No,40000,6.9,1.2696,1.4904,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,19700,23,Yes,No,AMEX,12,5,907.8,Yes,43,19.5,297.2,No,0,0,Yes,No,0,0,Yes,No,No,,No,No,No,No,No,27,Yes,No,No,No,Yes,Gen X,Masters,LowerMiddle,0.021480502,19.5,126960,149040,276000,1,0,0,High
0110-DOBQFH-3F6,Northeast,medium,Female,18,13,Labor,No,0,No,16000,6.4,0.464896,0.559104,No,Married,4,9,2,1,0,1,2,Own,Foreign,7900,29,Yes,Yes,Mast,0,21,4298.4,No,7,8.4,14.6,No,0,0,No,No,0,0,Yes,No,Yes,Yes,No,Yes,No,No,No,19,Yes,Yes,Yes,No,No,Gen Z,Some College,LowerClass,0.001954216,8.4,46489.6,55910.4,102400,1,0,0,Medium
4656-GRFFDC-Z0Y,Midwest,very_small,Male,33,17,Professional,No,2,No,38000,11.6,1.132856,3.275144,Yes,Married,4,6,0,0,0,1,2,Own,Domestic,21000,21,No,Yes,Visa,15,15,3753.8,Yes,45,23.25,350,Yes,35.75,1563.3,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,19,Yes,Yes,Yes,No,Yes,Millennials,Bachelors,LowerMiddle,0.015717406,59,113285.6,327514.4,440800,0.394067797,0.605932203,0,Medium
0726-WUWWSP-PE1,Northeast,large,Male,44,10,Service,Yes,11,No,28000,4.8,0.090048,1.253952,No,Unmarried,1,0,0,0,0,1,2,Lease,Domestic,11100,28,Yes,Yes,Mast,26,6,1598.1,No,71,179.7,4341.8,No,0,0,Yes,No,0,0,Yes,No,No,,No,No,No,No,No,29,Yes,No,Yes,No,Yes,Gen X,Less Than High School,LowerClass,0.11244603,179.7,9004.8,125395.2,134400,1,0,0,High
9460-AYJSSQ-N4Z,Southwest,large,Female,63,19,Service,No,11,No,97000,7,3.23883,3.55117,Yes,Married,2,1,1,0,0,1,2,Own,Foreign,47200,18,Yes,Yes,Visa,32,18,7994.5,No,68,76.35,1822.7,No,0,0,Yes,Yes,49.4,3297.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20,Yes,No,No,No,Yes,Boomers,Masters,UpperMiddle,0.015729564,125.75,323883,355117,679000,0.607157058,0,0.392842942,Medium
8304-OFKZNL-X7O,Northeast,very_large,Male,60,19,Sales,No,5,No,52000,4.4,0.215072,2.072928,No,Married,2,3,0,0,0,1,0,NA,NA,1000,27,No,No,AMEX,26,7,2350.4,No,49,18.6,321.6,Yes,50.25,2303.75,No,No,0,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,No,Boomers,Masters,LowerMiddle,0.029292886,68.85,21507.2,207292.8,228800,0.270152505,0.729847495,0,High
0275-XIRSOP-4TX,Northeast,very_large,Male,43,8,Labor,Yes,19,No,86000,4.9,0.257054,3.956946,No,Unmarried,3,13,2,0,0,1,3,Own,Domestic,39700,24,Yes,Yes,Othe,13,5,1940.6,Yes,29,22.65,207.6,Yes,25.95,708.85,Yes,No,0,0,No,No,No,No,No,No,No,No,No,16,No,Yes,No,No,No,Millennials,Less Than High School,MiddleClass,0.025043801,48.6,25705.4,395694.6,421400,0.466049383,0.533950617,0,Medium
8885-BDFXOQ-IDU,Southwest,medium,Male,68,18,Sales,No,4,Yes,35000,7.1,0.593915,1.891085,No,Married,2,3,1,2,0,1,2,Lease,Domestic,15800,24,No,No,Visa,34,6,3680.7,No,65,30,618.6,No,0,0,Yes,No,0,0,No,No,No,No,No,No,Yes,No,No,17,No,No,No,No,Yes,Boomers,Masters,LowerMiddle,0.008150624,30,59391.5,189108.5,248500,1,0,0,Medium
5641-QCKGRL-8EA,Northeast,large,Male,78,17,Professional,No,14,Yes,15000,5.2,0.25974,0.52026,No,Married,2,5,0,1,0,1,3,Lease,Foreign,9200,21,No,Yes,Mast,37,14,2403.8,No,71,138.45,3358.85,Yes,30.3,2066.15,Yes,No,0,0,Yes,No,No,,No,No,No,No,Yes,24,Yes,Yes,Yes,No,Yes,Boomers,Bachelors,LowerClass,0.070201348,168.75,25974,52026,78000,0.820444444,0.179555556,0,High
3902-TZAHXC-1L6,Northeast,very_large,Female,32,10,Sales,No,1,No,19000,9.5,0.940405,0.864595,Yes,Unmarried,1,2,2,0,0,1,2,Own,Foreign,7100,22,No,Yes,Disc,3,10,1384,No,10,15,57.75,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,13,Yes,No,No,No,No,Millennials,Less Than High School,LowerClass,0.01083815,15,94040.5,86459.5,180500,1,0,0,Medium
0226-VHPBUL-OSQ,Midwest,very_large,Female,48,15,Sales,No,3,No,24000,6.6,0.611424,0.972576,No,Married,3,8,0,1,1,1,1,Own,Domestic,14000,19,No,Yes,Disc,30,9,1628.2,No,71,159.15,3727.6,No,0,0,Yes,Yes,46.65,3191.1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,29,Yes,No,No,No,Yes,Gen X,Some College,LowerClass,0.126397248,205.8,61142.4,97257.6,158400,0.773323615,0,0.226676385,High
6326-NLSAHF-9WY,Southwest,large,Male,33,20,Sales,No,1,No,55000,2,0.3553,0.7447,No,Married,3,2,2,0,0,1,2,Own,Foreign,17200,25,No,No,Disc,15,12,4148.1,Yes,62,31.35,664.35,Yes,48.3,2936.4,Yes,Yes,58.5,3663.95,Yes,Yes,Yes,,No,No,No,Yes,Yes,22,Yes,Yes,Yes,No,Yes,Millennials,Professional or Doctorate,LowerMiddle,0.033304404,138.15,35530,74470,110000,0.226927253,0.349619978,0.423452769,Medium
6778-XWOGNL-3IH,Southwest,small,Male,47,16,Crafts,No,19,No,132000,26.6,6.109488,29.002512,No,Married,4,0,0,0,0,1,2,Own,Domestic,57800,28,No,Yes,AMEX,29,9,5850.5,No,71,61.8,1451.9,Yes,52.3,3763.2,Yes,Yes,56.45,3858.1,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,Yes,Gen X,Bachelors,UpperMiddle,0.029151355,170.55,610948.8,2900251.2,3511200,0.36235708,0.30665494,0.33098798,Medium
5213-FLCFRD-ESG,Southwest,small,Male,21,12,Labor,No,1,No,15000,9.1,0.64155,0.72345,Yes,Unmarried,2,0,0,0,0,0,6,Own,Domestic,5600,24,No,No,Mast,3,10,1597.6,No,16,13.35,87.35,Yes,29.4,363.8,No,No,0,0,Yes,No,Yes,,No,No,No,No,Yes,30,Yes,Yes,Yes,No,No,Gen Z,Professional or Doctorate,LowerClass,0.026758888,42.75,64155,72345,136500,0.312280702,0.687719298,0,High
2003-SAIVMS-I93,Southeast,very_small,Female,55,10,Sales,No,4,No,31000,9.1,0.806806,2.014194,No,Married,3,0,0,0,0,0,2,Lease,Domestic,23600,29,No,Yes,Disc,4,6,2922.7,No,7,10.5,23.4,Yes,31.4,191.7,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,No,Gen X,Less Than High School,LowerMiddle,0.014336059,41.9,80680.6,201419.4,282100,0.250596659,0.749403341,0,Medium
9321-XXHBOE-6V7,Northeast,very_large,Male,35,12,Agriculture,No,15,No,32000,17.9,2.050624,3.677376,No,Unmarried,1,4,0,4,0,0,1,Own,Domestic,12800,27,Yes,No,Mast,17,6,2719.4,Yes,52,72.6,1271.8,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,20,No,Yes,No,No,Yes,Millennials,Professional or Doctorate,LowerMiddle,0.026697066,72.6,205062.4,367737.6,572800,1,0,0,Medium
8461-NKNYYN-7KK,Midwest,very_large,Male,66,11,Professional,No,13,No,32000,18.6,0.976128,4.975872,No,Unmarried,1,3,1,2,0,0,3,Lease,Foreign,14900,22,No,Yes,Visa,13,12,1791.3,No,17,22.5,125.85,No,0,0,Yes,No,0,0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,23,Yes,Yes,Yes,No,Yes,Boomers,Less Than High School,LowerMiddle,0.01256071,22.5,97612.8,497587.2,595200,1,0,0,Medium
5015-IYTEBF-TB1,Southwest,very_small,Female,33,22,Professional,No,2,No,33000,6.9,1.32066,0.95634,No,Married,2,5,1,1,0,0,1,Own,Foreign,15600,25,No,Yes,AMEX,11,15,3919.7,Yes,31,15.15,182.3,Yes,31.5,938.8,No,No,0,0,Yes,Yes,No,,No,No,Yes,No,Yes,16,Yes,Yes,No,No,Yes,Millennials,Professional or Doctorate,LowerMiddle,0.011901421,46.65,132066,95634,227700,0.324758842,0.675241158,0,Medium
3253-CXDDUO-5DR,West,large,Female,58,12,Service,No,21,No,117000,7.3,4.680468,3.860532,No,Married,2,0,0,0,0,1,4,Own,Foreign,37700,28,Yes,Yes,AMEX,31,7,2346.8,No,65,18.45,376.05,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes,Gen X,Professional or Doctorate,UpperMiddle,0.007861769,18.45,468046.8,386053.2,854100,1,0,0,Medium
2294-GVXBWL-C1X,Midwest,small,Female,56,17,Sales,No,2,No,34000,15.2,1.596912,3.571088,No,Unmarried,1,0,0,0,0,1,4,Own,Foreign,13900,32,No,No,Visa,6,12,2044.8,Yes,8,16.2,32.05,Yes,18,139.65,No,No,0,0,Yes,No,No,,No,No,No,No,Yes,29,Yes,No,Yes,No,No,Gen X,Bachelors,LowerMiddle,0.016725352,34.2,159691.2,357108.8,516800,0.473684211,0.526315789,0,High
8671-AKJOZO-KLR,Southwest,very_large,Male,21,16,Crafts,No,0,No,17000,5.4,0.742662,0.175338,No,Married,6,0,0,0,0,1,1,Lease,Foreign,10100,21,No,No,Mast,3,12,2154.4,Yes,39,51.9,634.05,Yes,54.4,2064.8,Yes,Yes,82.6,3140.4,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,Yes,Gen Z,Bachelors,LowerClass,0.087681025,188.9,74266.2,17533.8,91800,0.274748544,0.28798306,0.437268396,Medium
0095-KRZMOC-CAZ,Southeast,medium,Male,38,14,Labor,No,9,No,53000,4,1.32076,0.79924,No,Married,4,0,0,0,0,1,2,Own,Domestic,18700,27,Yes,Yes,Disc,20,13,3249.8,Yes,54,31.65,557.25,No,0,0,Yes,Yes,57.1,2839.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,Yes,No,Millennials,Some College,LowerMiddle,0.027309373,88.75,132076,79924,212000,0.356619718,0,0.643380282,Medium
4024-AVSJAF-CW5,Southeast,medium,Male,22,10,Professional,No,1,No,21000,15.2,1.857744,1.334256,Yes,Married,3,2,1,1,0,1,1,Lease,Domestic,11000,26,No,No,Visa,4,9,1177.2,No,9,25.5,74.6,No,0,0,Yes,No,0,0,No,No,Yes,No,Yes,Yes,Yes,Yes,No,19,No,Yes,Yes,No,No,Gen Z,Less Than High School,LowerClass,0.02166157,25.5,185774.4,133425.6,319200,1,0,0,Medium
8998-XVAOZU-5HS,Southeast,large,Male,50,14,Professional,No,6,No,70000,18.8,2.40828,10.75172,No,Married,2,1,1,0,0,1,2,Own,Foreign,33400,26,Yes,Yes,Disc,25,11,5332.1,Yes,47,34.65,571.25,No,0,0,Yes,Yes,40.7,1883.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,Yes,No,Yes,No,Yes,Gen X,Some College,MiddleClass,0.014131393,75.35,240828,1075172,1316000,0.459854015,0,0.540145985,Low
4607-BBLWAC-7UE,Northeast,large,Male,19,11,Labor,No,1,No,19000,10.1,0.698516,1.220484,No,Unmarried,3,3,3,0,0,1,3,Own,Foreign,9800,21,Yes,No,Mast,1,8,1572.3,No,3,9,8.6,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,Yes,No,25,No,No,No,No,No,Gen Z,Less Than High School,LowerClass,0.005724098,9,69851.6,122048.4,191900,1,0,0,High
7002-PINHGY-1E8,Southeast,very_small,Male,66,19,Professional,No,27,No,165000,5,3.93525,4.31475,No,Unmarried,1,1,0,1,0,1,2,Own,Domestic,81500,30,Yes,Yes,Disc,23,13,3398.2,No,49,26.4,438.2,No,0,0,Yes,Yes,62.85,3083.15,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,18,Yes,Yes,No,Yes,Yes,Boomers,Masters,UpperClass,0.026263904,89.25,393525,431475,825000,0.295798319,0,0.704201681,Medium
0811-CULVSA-AJ5,Midwest,large,Male,33,18,Sales,No,2,No,120000,13.3,7.15008,8.80992,Yes,Unmarried,1,1,1,0,0,0,0,NA,NA,1000,23,Yes,No,Disc,7,15,5355.8,Yes,13,13.65,57.45,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,No,No,19,Yes,Yes,No,No,No,Millennials,Masters,UpperMiddle,0.002548639,13.65,715008,880992,1596000,1,0,0,Medium
6681-ANQGYY-RWO,Southwest,very_small,Female,28,13,Agriculture,No,6,No,29000,7.4,1.390608,0.755392,No,Unmarried,1,8,1,0,0,0,1,Own,Domestic,7100,25,No,No,AMEX,7,8,2277.7,Yes,17,13.8,57.65,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,No,14,Yes,No,No,No,No,Millennials,Some College,LowerClass,0.006058743,13.8,139060.8,75539.2,214600,1,0,0,Medium
7517-WZGPUQ-AFB,Northeast,very_large,Male,60,12,Sales,No,7,No,28000,5.6,0.614656,0.953344,No,Unmarried,1,3,2,1,0,1,3,Own,Domestic,15200,25,No,No,Mast,16,7,3881.7,No,24,24.45,203.8,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,15,No,No,No,No,No,Boomers,Professional or Doctorate,LowerClass,0.006298787,24.45,61465.6,95334.4,156800,1,0,0,Medium
4565-UFYIEZ-8GO,Northeast,large,Female,67,13,Sales,No,8,No,70000,1.9,0.34048,0.98952,No,Unmarried,1,1,1,0,0,1,2,Own,Foreign,42200,26,Yes,Yes,Disc,18,9,2620.1,No,40,41.25,580,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,Yes,No,30,No,No,No,No,No,Boomers,Some College,MiddleClass,0.015743674,41.25,34048,98952,133000,1,0,0,High
4692-JIREVP-Z94,Midwest,large,Male,20,11,Crafts,No,1,No,16000,12,0.73152,1.18848,Yes,Unmarried,2,5,0,1,0,0,2,Lease,Domestic,8700,27,No,No,Mast,2,8,2059.7,Yes,3,9.15,4.65,Yes,30.25,76.95,No,No,0,0,No,No,Yes,Yes,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,Gen Z,Less Than High School,LowerClass,0.019128999,39.4,73152,118848,192000,0.232233503,0.767766497,0,Medium
2309-DZFZEO-829,Northeast,small,Female,22,17,Professional,No,0,No,18000,18.9,1.741824,1.660176,Yes,Unmarried,4,3,2,1,0,0,1,Own,Domestic,9500,38,Yes,No,Othe,4,8,1679.7,Yes,10,14.4,49.35,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,Yes,Yes,No,25,No,Yes,No,No,No,Gen Z,Bachelors,LowerClass,0.008572959,14.4,174182.4,166017.6,340200,1,0,0,High
7820-COTUJZ-Z9E,West,very_small,Female,34,12,Professional,No,7,No,41000,10.7,1.636351,2.750649,Yes,Unmarried,2,2,1,1,0,1,0,NA,NA,1000,45,No,Yes,Disc,8,13,3151.3,Yes,20,13.65,106.8,No,0,0,Yes,Yes,28.05,543.05,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,No,No,Millennials,Professional or Doctorate,LowerMiddle,0.013232634,41.7,163635.1,275064.9,438700,0.327338129,0,0.672661871,Medium
3684-LILJDH-WMW,West,very_large,Female,19,14,Crafts,No,0,No,16000,13.2,1.163712,0.948288,Yes,Unmarried,1,0,0,0,0,0,2,Own,Domestic,10100,27,Yes,Yes,Mast,1,5,1483.1,Yes,14,13.5,51.8,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,17,No,No,No,No,No,Gen Z,Some College,LowerClass,0.009102555,13.5,116371.2,94828.8,211200,1,0,0,Medium
6685-BIRGEH-EDC,West,large,Female,43,20,Sales,No,1,No,23000,13.8,1.932966,1.241034,Yes,Married,5,1,0,1,0,1,2,Lease,Domestic,6400,26,Yes,No,AMEX,17,17,3189.1,No,40,22.65,329.95,Yes,39.15,1492.15,Yes,No,0,0,Yes,Yes,No,,No,No,Yes,Yes,Yes,23,Yes,Yes,No,No,No,Millennials,Professional or Doctorate,LowerClass,0.019378508,61.8,193296.6,124103.4,317400,0.366504854,0.633495146,0,Medium
